player_id,full_name,wins
261017.0,"Maestrelli, Francesco",6
188493.0,"Podlinska, Marcelina",6
392072.0,"Prado Angelo, Juan Carlos",6
287804.0,"Selekhmeteva, Oksana",6
445463.0,"Mi, Tianmi",6
256878.0,"Ortenzi, Gian Marco",6
55745.0,"Negritu, Christoph",6
57155.0,"Jorda Sanchis, David",6
191440.0,"Wenger, Damien",6
284048.0,Middendorf Julia,6
198223.0,"Fomin, Sergey",6
288611.0,"Reami, Adriana",6
221012.0,"Cerundolo, Francisco",6
193293.0,"Hutchinson, Holly",6
194136.0,"Kivattsev, Kirill",6
267045.0,"Kalieva, Elvina",6
19202.0,"Errani, Sara",6
274747.0,"Vlasselaer , Clara",6
46625.0,"Raina, Ankita",6
181384.0,"Sinha, Nitin Kumar",6
59522.0,"Lee, Ya-Hsuan",6
54983.0,"Morderger, Tayisiya",6
262905.0,"Lanz, Mischa",6
50687.0,"van Uytvanck, Alison",6
198197.0,"Arango, Emiliana",6
59310.0,"Caruso, Salvatore",6
289106.0,"Wong, Chak Lam Coleman",6
262337.0,"Ahti, Vesa",6
398054.0,"Yao, Xinxin",6
218346.0,"Nagy, Adrienn",6
268808.0,"Radišić, Nika",6
256796.0,"Brosset, Samuel",6
384184.0,"Paukštytė, Patricija",6
277846.0,"Reyngold, Ekaterina",6
333081.0,"Ambrogi, Luciano Emanuel",6
319995.0,"Stakusic, Marina",6
124804.0,"Masarova, Rebeka",6
214247.0,"Liu, Hanyi",6
371045.0,"Sakellaridis, Dimitris",6
126356.0,"Munar, Jaume",6
126402.0,"Denolly, Corentin",6
331986.0,"Shebekina, Elizaveta",6
230344.0,"Oberleitner, Neil",6
371864.0,"López Martínez, Carmen",6
208222.0,"Zahraj, Patrick",6
